Product ID,Barkod (EAN Number),Product Name,Price,Currency,Category,Brand,Image 1,Image 2,Image 3,Image 4,Image 5,Product URL
568910,5901969407204,Genesis Nitro 330 NFG-0887 Oyuncu Koltuğu,9100,TL,Bilgisayarlar ve Çevre Birimleri,GAMING,https://api.technopolis.bg/medias/568910.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjU3MHxpbWFnZS9qcGVnfGFEWXhMMmhqWlM4eE1qQTFNVFl3T1RZNE1UazFNQzVxY0djfDk4ZjRiNjY5MTFiNjEwNmYwMDM2N2NkZWEyN2FmYmJmM2U4Mzg3OGEzYTQxYjA0M2RiNzJkM2MxMTJkNGM1NGI,https://api.technopolis.bg/medias/568910-1-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjU5OXxpbWFnZS9qcGVnfGFEa3hMMmcwTVM4eE1qQTFNVFl4TURBM05URTJOaTVxY0djfDg1MjM4ZTYyZGQ1MDA1ODkwNGM5MTg1ZjI0ZjhlZGY3Y2FkY2JlZTk4ZTU0YTBiNTMwNGMwMmNjN2VkNGQ3ZDk,https://api.technopolis.bg/medias/568910-2-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjQzOXxpbWFnZS9qcGVnfGFEZzJMMmhqWlM4eE1qQTFNVFl4TURJM01UYzNOQzVxY0djfDk5ODBkNjRmMThlMDE1MmM2YjE0OGEzZjAwZjQ5NWQ4NGE4NDlhNTVhYTczZDMxMzM0ODQ0YTA0ZTc4MTA1ZjU,https://api.technopolis.bg/medias/Listing-grid-508407.jpg?context=bWFzdGVyfHJvb3R8MTcyNDl8aW1hZ2UvanBlZ3xhRFJoTDJneFppODBPVE0yT1RVMk5Ea3dOVFV3TWk5TWFYTjBhVzVuTFdkeWFXUmZOVEE0TkRBM0xtcHdad3xkOGExMDY2MDI5ZjliYjhkNmNiYzdhYmE3MjMzODBjMmMzNWVkYTc3NGI4YjQ1ZTM0YmE0OTllZWRiZDk3NDJk,,https://www.technopolis.bg/bg/Ofis-stolove/GAMING-KRESLO-GENESIS-NITRO-330-NFG-0887/p/568910
505868,5901969431421,GENESIS HELIUM 800BT NCS-1772 ARGB Bilgisayar Hoparlörü,6000,TL,Bilgisayarlar ve Çevre Birimleri,,https://api.technopolis.bg/medias/Product-gallery-505868.jpg?context=bWFzdGVyfHJvb3R8NDAyNXxpbWFnZS9qcGVnfGFEYzRMMmc0WkM4ME5EY3lNVFV3TURVNE5qQXhOQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZNExtcHdad3xkODRlYjU4YzY3ZmIxNzNhMDIzNmVkY2Q0YWI4OWQwYjM5OGI5YjlmZmE3ODgyZTFjMWQyYzVlZWE4YmQwNjdh,https://api.technopolis.bg/medias/Product-gallery-505868-1-big.jpg?context=bWFzdGVyfHJvb3R8NDE2MXxpbWFnZS9qcGVnfGFEQTFMMmc1WWk4ME5EY3lNVFV3TURrM09USXpNQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZNExURXRZbWxuTG1wd1p3fGVkOTI1ZjliYWE3MDI3NWY2OWMxNGJiNWNlMzNhYjU1YmRhMzhiZWY3MDE0NTBiODdiNzIzNDhlZWM0ZDdhZjc,https://api.technopolis.bg/medias/Product-gallery-505868-2-big.jpg?context=bWFzdGVyfHJvb3R8NDAyN3xpbWFnZS9qcGVnfGFEZ3hMMmhsT1M4ME5EY3lNVFV3TVRFM05UZ3pPQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZNExUSXRZbWxuTG1wd1p3fDQ5ZDNhZjg1Y2IyYjExY2NlNjVjZjczMTY5NjdhOWIyZGE1MGZmYmMwZWUwYzcxZjU5ZjUzMGZlNmNhZDNkOWI,https://api.technopolis.bg/medias/Product-gallery-505868-3-big.jpg?context=bWFzdGVyfHJvb3R8NDI4MXxpbWFnZS9qcGVnfGFEVXhMMmhtTUM4ME5EY3lNVFV3TVRNM01qUTBOaTlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZNExUTXRZbWxuTG1wd1p3fDZjZjUwOTVlNWNjZGVhOTg2YTYzMmNiNjQwMTc3MGZhNGJkODk5MDc4ODRkZmM1ZTZkYzUxZWFkOWU1MjcwYjQ,https://api.technopolis.bg/medias/Product-gallery-505868-4-big.jpg?context=bWFzdGVyfHJvb3R8MzM2M3xpbWFnZS9qcGVnfGFEQm1MMmhtTnk4ME5EY3lNVFV3TVRVMk9UQTFOQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZNExUUXRZbWxuTG1wd1p3fDRjYTc3NGM0NDlmMmE2Yjg2MGRkNTJmODhjODI1N2FjOGU1MWViY2Y3NmQwOTMzMzliNWQzMmNkZDRlNGE2ZDA,https://www.technopolis.bg/bg/Kompyutarni-tonkoloni/Kompyutarni-tonkoloni-GENESIS-HELIUM-800BT-NCS-1772-ARGB/p/505868
505867,5901969417852,GENESIS HELIUM 610BT NCS-1408 Bilgisayar Hoparlörü,3900,TL,Bilgisayarlar ve Çevre Birimleri,,https://api.technopolis.bg/medias/Product-gallery-505867.jpg?context=bWFzdGVyfHJvb3R8MzAyM3xpbWFnZS9qcGVnfGFHTmhMMmcxT1M4ME5EY3lNVFE1T1RBM09EWTROaTlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZM0xtcHdad3xlMDY1ODIwNDE5MGI3NmVkMTQ4ZDI5ZmM1OGJmZjdjZDBjYmU1NWQ3MmZiYTJiODFmMGY0MjUyZWI0ZTZkYzE4,https://api.technopolis.bg/medias/Product-gallery-505867-1-big.jpg?context=bWFzdGVyfHJvb3R8MzQ0NHxpbWFnZS9qcGVnfGFEWmhMMmcyTnk4ME5EY3lNVFE1T1RRM01Ua3dNaTlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZM0xURXRZbWxuTG1wd1p3fDFmYzk1MzNkMTIwZGMxYWU1ODQ5ZGRkNjRjOWJkNmU0ODFiMzgwYjgzNGE5MTE0ODYxMzNhNDg2ZjVjZTc0ZDk,https://api.technopolis.bg/medias/Product-gallery-505867-2-big.jpg?context=bWFzdGVyfHJvb3R8Mzg2M3xpbWFnZS9qcGVnfGFESTRMMmcyWlM4ME5EY3lNVFE1T1RZMk9EVXhNQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZM0xUSXRZbWxuTG1wd1p3fDExMDI5NGJhMDgwMjY1ZTI0NTkxMGNkMjhjYWM5ZDA3NzQ4NmY1OTRlMDY1MzFmMDBhM2MzMWUzMWQwODI0Yzc,https://api.technopolis.bg/medias/Product-gallery-505867-3-big.jpg?context=bWFzdGVyfHJvb3R8MjM4MnxpbWFnZS9qcGVnfGFHWTRMMmczTkM4ME5EY3lNVFE1T1RnMk5URXhPQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZM0xUTXRZbWxuTG1wd1p3fGY0YzcwNTI4MThkMjE1MjU5NzEzMDVkOTg3NDA3ZTMxODZkZDY0YTU0MzZhN2IwOGU3MDY5MzA5ODU2MDI2OTU,https://api.technopolis.bg/medias/Product-gallery-505867-4-big.jpg?context=bWFzdGVyfHJvb3R8MzkwMXxpbWFnZS9qcGVnfGFESmlMMmczWXk4ME5EY3lNVFV3TURBMk1UY3lOaTlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZM0xUUXRZbWxuTG1wd1p3fDUwMzZhYWY2NTQzNjg2NGE4YmFhYTRkZGQyMDFiMTNkMDM4YTVlNzYxZDUwOGZmY2ZjNDlkMmIxZjkxNmQzMWM,https://www.technopolis.bg/bg/Kompyutarni-tonkoloni/Kompyutarni-tonkoloni-GENESIS-HELIUM-610BT-NCS-1408/p/505867
505866,5901969426861,GENESIS HELIUM 300BT NCS-1716 ARGB Bilgisayar Hoparlörü,2400,TL,Bilgisayarlar ve Çevre Birimleri,,https://api.technopolis.bg/medias/Product-gallery-505866.jpg?context=bWFzdGVyfHJvb3R8NDI4MXxpbWFnZS9qcGVnfGFHTTBMMmcyT0M4ME5EY3lNVFE1TnpVM01UTTFPQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZMkxtcHdad3xiOWE0NjEyYzYwNzNhZjJiNmJhZWUxOGUwMDI4ZDUwNjllNzAxNGExYjcwZWVhOTYzMDIyOWJhZjg2MWNlM2U5,https://api.technopolis.bg/medias/Product-gallery-505866-1-big.jpg?context=bWFzdGVyfHJvb3R8NDEzNnxpbWFnZS9qcGVnfGFETTNMMmcxWWk4ME5EY3lNVFE1TnprMk5EVTNOQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZMkxURXRZbWxuTG1wd1p3fDUyOThmMTI3YzMzMDNlNDdmZmYxYWM1MTE0ZGI0MjNiNjExMGIwOGY0YmQyM2VhNzMwYmIyYWE0NTUyYzY2YjE,https://api.technopolis.bg/medias/Product-gallery-505866-2-big.jpg?context=bWFzdGVyfHJvb3R8MzM3NnxpbWFnZS9qcGVnfGFHSmlMMmd3WXk4ME5EY3lNVFE1T0RFMk1URTRNaTlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZMkxUSXRZbWxuTG1wd1p3fGZiNWY5ZTA5YWFhZDkxYzExZDQwYjE2NDQyZjNiN2ExMWQzY2ZhNzJhYTY3OGYwN2Q0YTkzYmI5ODA2ZGZjN2I,https://api.technopolis.bg/medias/Product-gallery-505866-3-big.jpg?context=bWFzdGVyfHJvb3R8NDcxNXxpbWFnZS9qcGVnfGFHWmxMMmd3TlM4ME5EY3lNVFE1T0RNMU56YzVNQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZMkxUTXRZbWxuTG1wd1p3fDUwZDdiMzdiYzY0NGE3MmYyYTMyMjg1YWM0YzIyMjZmYTBjYzVjOGY4YjE2Yzk3MjRhZjBlOTM4YzNlNzkxZWE,https://api.technopolis.bg/medias/Product-gallery-505866-4-big.jpg?context=bWFzdGVyfHJvb3R8Mjg5M3xpbWFnZS9qcGVnfGFHUXhMMmd3TUM4ME5EY3lNVFE1T0RVMU5ETTVPQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEExT0RZMkxUUXRZbWxuTG1wd1p3fDgwMzk1ZjU2ZDc2ZjMzOThiNzIyNWRjMGVkNDIwNDBiNWQ5YTMyYjg0OTc1MWNjN2MzMTE5ZjdjYWNiNzk4NDE,https://www.technopolis.bg/bg/Kompyutarni-tonkoloni/Kompyutarni-tonkoloni-GENESIS-HELIUM-300BT-NCS-1716-ARGB/p/505866
304101,5051895418611,Game Hogwarts Legacy Nintendo Switch 2,2600,TL,Bilgisayarlar ve Çevre Birimleri,,https://api.technopolis.bg/medias/Product-gallery-304101.jpg?context=bWFzdGVyfHJvb3R8Njk3N3xpbWFnZS9qcGVnfGFEbGlMMmc1WXk4ME56YzNNelV5TXpNM09ESXdOaTlRY205a2RXTjBMV2RoYkd4bGNubGZNekEwTVRBeExtcHdad3w2ZmRlZmU0NmNiM2UyNzg1NzFjZTY2NDU0NWQ3NWQ4YTJiYWFiZDgwZGY4ZmVmYTYwMTlmNTcwZjFiYTE4Yzgz,https://api.technopolis.bg/medias/Product-gallery-304101-1-big.jpg?context=bWFzdGVyfHJvb3R8NDM5MnxpbWFnZS9qcGVnfGFETmpMMmhoWVM4ME56YzNNelV5TXpjM01UUXlNaTlRY205a2RXTjBMV2RoYkd4bGNubGZNekEwTVRBeExURXRZbWxuTG1wd1p3fDhhYmVjNTk3OTZkZGQxN2EwYzkxNTE0NGU2ZmViZjg5MjNhMDI0MTlhNDE0ZWU3YzgzZTdkMWE2ZmE4NmI5NzY,https://api.technopolis.bg/medias/Product-gallery-304101-2-big.jpg?context=bWFzdGVyfHJvb3R8NTAxNnxpbWFnZS9qcGVnfGFHWTVMMmhpTUM4ME56YzNNelV5TXprMk9EQXpNQzlRY205a2RXTjBMV2RoYkd4bGNubGZNekEwTVRBeExUSXRZbWxuTG1wd1p3fDdhMjRjY2EzMDRlOGEwNDkwMThjNDJhYzE5NTU1NTY3MGNhYjUyODgwZTc0MjA2ZGM4Y2YyMTYzZjEzOTFhOTY,https://api.technopolis.bg/medias/Product-gallery-304101-3-big.jpg?context=bWFzdGVyfHJvb3R8NTE3MnxpbWFnZS9qcGVnfGFEYzBMMmhtWmk4ME56YzNNelV5TkRFMk5EWXpPQzlRY205a2RXTjBMV2RoYkd4bGNubGZNekEwTVRBeExUTXRZbWxuTG1wd1p3fDU5OWMwMjc0MThkY2M1MDYyMThiZTI5YmMzZDM2MDViM2MwNDYwMjQ5ZTQwMjQzNTBlMGY5ZGMyYjJhMjU4ZjY,https://api.technopolis.bg/medias/Product-gallery-304101-4-big.jpg?context=bWFzdGVyfHJvb3R8NTQ0M3xpbWFnZS9qcGVnfGFHSmhMMmhtT1M4ME56YzNNelV5TkRNMk1USTBOaTlRY205a2RXTjBMV2RoYkd4bGNubGZNekEwTVRBeExUUXRZbWxuTG1wd1p3fDc4NjE5MjRkYzgzMzZiYzFiOWJiYzFmOTY0ODZiZDcwYWZlZDJmZDUzOTdkZjZiODgwYzg3NGZkNWJlZTNlODI,https://www.technopolis.bg/bg/Igri/Igra--HOGWARTS-LEGACY-NINTENDO/p/304101
301908,810050912341,FIGHTING STICK  HORI MINI  PS5,4500,TL,Bilgisayarlar ve Çevre Birimleri,FIGHTING,https://api.technopolis.bg/medias/301908.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MzkxNHxpbWFnZS9qcGVnfGFHTXpMMmhsT1M4ek16QXpOemN5T0RrME1EQTJNaTVxY0djfDlhY2FmYzU4ZDA1MTYxMDVhMzM0YzdkMjM5OTkyY2VmMTAzNzFkOTI5OWEyYmZkY2JjZWRkNTczOTdlOGJlYzc,https://api.technopolis.bg/medias/301908-1-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MzQxOHxpbWFnZS9qcGVnfGFHWmxMMmhsWVM4ek16QXpOemN5T1RNek16STNPQzVxY0djfGFjZWFiNmIyNDMzMzRmMGFlN2JlMmQyNmFiOTg4YjY2MzQ4ZjkzNGVkYjExYTEzZWZjZmViZjE1NDk3ZTE2ZTM,https://api.technopolis.bg/medias/301908-2-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MzkxMXxpbWFnZS9qcGVnfGFESTFMMmhtTUM4ek16QXpOemN5T1RVeU9UZzROaTVxY0djfDA3OWVhOWZmOTUzM2VjZDNmMzc3MGE4NmJhNmEyYzU0NGE1NTM1YWQ1YTg0YmQ4MDFmOWEyOGFiZTFjNTM4YTQ,https://api.technopolis.bg/medias/301908-3-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjczMHxpbWFnZS9qcGVnfGFEQXpMMmhoWlM4ek16QXpOemN5T1RjeU5qUTVOQzVxY0djfDlkY2JjZTMwNTRhNDFhZTBkMGNiZWEzMTNmZGYxODMyMzFjY2E0MTZkMWVlZDU2ZTZjNjMyNDc1OTgzZWFmN2M,https://api.technopolis.bg/medias/301908-4-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MzIzN3xpbWFnZS9qcGVnfGFEaGtMMmhpTXk4ek16QXpOemN5T1RreU16RXdNaTVxY0djfGJhNzU2ZjgwNzgyMDA3MGJjZjc3NzQyNWEwNDlhNjY4ZmZhNWI4OGE1Mjg1ODI2NDhiYWYyYWM1YjRmMDE2Yzg,https://www.technopolis.bg/bg/Aksesoari-za-konzoli/FIGHTING-STICK--HORI-MINI/p/301908
582277,4250812418036,EVGA CLC 280mm RGB 400-HY-CL28-V Soğutucu,5600,TL,Bilgisayarlar ve Çevre Birimleri,EVGA,https://api.technopolis.bg/medias/582277.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MzYxMnxpbWFnZS9qcGVnfGFERmlMMmhqTnk4eE5qY3pPVEF3TmpJeE9ESTNNQzVxY0djfGQ3NDRmNzVkYWE0NTI3NTY4YmYyZjQ5N2JjMjA2ZWVmYTIzYjI5MGFkYzhkMDM5MDc0YmM5NDFlYTZjYjA1MTg,https://api.technopolis.bg/medias/582277-1-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MzgxNnxpbWFnZS9qcGVnfGFETmtMMmcyWkM4eE5qY3pPVEF3TmpZeE1UUTROaTVxY0djfGUyNjVmNGRlOThkNDJkZjljMTA3NjNmNzgzMzU0NTljMzQ1ZWM4OWU5Zjg1YTI5ZDNkMzhkNDczYTk0MTUzOTU,https://api.technopolis.bg/medias/582277-2-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjExN3xpbWFnZS9qcGVnfGFEWTNMMmhrTnk4eE5qY3pPVEF3Tmprek9URTJOaTVxY0djfGFmNjRlZmZmMjZhNzY4YmFmZWRjNDJkMWUxMzRiY2Q3MmU0YWNhZWY4YmQ0ODE5MDU4NzlhZWEyYzI2ODU4NTQ,https://api.technopolis.bg/medias/582277-3-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjUzMXxpbWFnZS9qcGVnfGFHVTRMMmcyTnk4eE5qY3pPVEF3TnpJNU9UWXhOQzVxY0djfGJiMDU3MDRjMDFlYTBiZTJhNTBiMDI2NDY0NjNjMzg4ZDQwMjI5YmUyYTY0Y2M5YzA1YTkzZDk0ZDI1YjM4OWU,https://api.technopolis.bg/medias/582277-4-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjIxOHxpbWFnZS9qcGVnfGFEQmhMMmhoWVM4eE5qY3pPVEF3TnpRNU5qSXlNaTVxY0djfDllN2IzOTk5ZWEyNTNjZTQ1NzI0Njg4NzRhMDQ4OTU2YjlmMWRmMDI1YjY2ZGU5MzI4YWQzYTM2NjA5MTI2Mzg,https://www.technopolis.bg/bg/PC-aksesoari/COOLING-EVGA-CLC-280mm-RGB-400-HY-CL28-V/p/582277
582276,4250812420756,EVGA CLC 240mm RGB 400-HY-CL24-V Soğutucu,5000,TL,Bilgisayarlar ve Çevre Birimleri,EVGA,https://api.technopolis.bg/medias/582276.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MzY3MHxpbWFnZS9qcGVnfGFHVXdMMmhoWXk4eE5qY3pPVEF3TkRBeU1qZ3hOQzVxY0djfDhmODEyY2M2M2ZhNmMyYmQ5MDc2NjhkMjY1YWZmMjJmNjc4NGI5NTU5NTYyYWQyMDlhMjI1MjUwYTllMjllNWE,https://api.technopolis.bg/medias/582276-1-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8Mzc4NXxpbWFnZS9qcGVnfGFERTFMMmd6WXk4eE5qY3pPVEF3TkRReE5qQXpNQzVxY0djfDc5ZjNlYjM2M2E0MzE0MWU3YjA5N2Q1NDA5YzM5MjAzZmVkODQ2MjhlNTBkZjY2OTdmZDkxZTYzMDU4Yzg5N2U,https://api.technopolis.bg/medias/582276-2-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjMwNXxpbWFnZS9qcGVnfGFHSXpMMmhrTVM4eE5qY3pPVEF3TkRZeE1qWXpPQzVxY0djfDk3NTI3ZmQ5MWJmYWJhZmU2OWVjMTYxNjVkNGMxMjFjMWM3M2RmMzIxOTQ1N2FhMmMwYzk4YTZiOWNlOTNlMzY,https://api.technopolis.bg/medias/582276-3-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjYwOHxpbWFnZS9qcGVnfGFEaG1MMmd4WWk4eE5qY3pPVEF3TkRrM016QTROaTVxY0djfDA4MDE4MDg2MDFhNzEzZDUwMTk3ZjI5OWU4NDdmNDYxODczMDcwMGVkZmNlNWMxM2MzMDI1MmQ5OWI1MGVlMTg,https://api.technopolis.bg/medias/582276-4-big.jpg-Product-gallery?context=bWFzdGVyfHJvb3R8MjIyNHxpbWFnZS9qcGVnfGFEZzVMMmc0WlM4eE5qY3pPVEF3TlRJek5USXpNQzVxY0djfGFlOGI3OTUwYjc1MTk1MGJmOTQ0NzYxNmQwNmQ2MzI5MTRjMmExNDBhNjg4YzU2YTBjZWFkZWYwMTljYmZlYzM,https://www.technopolis.bg/bg/PC-aksesoari/COOLING-EVGA-CLC-240mm-RGB-400-HY-CL24-V/p/582276
504386,8715946727295,"Epson Ecotank L1270 Yazıcı Renk, Kablosuz Baskı",7600,TL,Bilgisayarlar ve Çevre Birimleri,,https://api.technopolis.bg/medias/Product-gallery-504386.jpg?context=bWFzdGVyfHJvb3R8MjQ1N3xpbWFnZS9qcGVnfGFEQm1MMmhtT0M4ek5EQXdPVGN3T0RneU1qVTFPQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTXpnMkxtcHdad3w1YmRiYWE1M2I4ZWExOTExZGNiYTAwNWU3MWUxNDcyMGU3MWYxMDkzYjU3ODM2NjkwNjFmNThlOTRhNDczZDAz,https://api.technopolis.bg/medias/Product-gallery-504386-1-big.jpg?context=bWFzdGVyfHJvb3R8MjcwNnxpbWFnZS9qcGVnfGFHSTNMMmhpTWk4ek5EQXdPVGN3T1RJeE5UYzNOQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTXpnMkxURXRZbWxuTG1wd1p3fGEwYTBjN2M3MDUzMjFmMDkxMzc5MDI2YzgwM2ExZGExNTBkODA2ODJhNmQ2NzZjYzA0M2Q1N2NiMTYyOTJjZmM,https://api.technopolis.bg/medias/Product-gallery-504386-2-big.jpg?context=bWFzdGVyfHJvb3R8MzIzNHxpbWFnZS9qcGVnfGFHVTJMMmhoWWk4ek5EQXdPVGN3T1RReE1qTTRNaTlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTXpnMkxUSXRZbWxuTG1wd1p3fGMyMGQyZWNmZjBmOTE1YzdjNzljMWI0NzIxY2U2MzY3MTc0ZWI2MjUxNjI4ZDljZGU2MTVjNGIyOTk3YzNiZDU,https://api.technopolis.bg/medias/Product-gallery-504386-3-big.jpg?context=bWFzdGVyfHJvb3R8MjM1MnxpbWFnZS9qcGVnfGFESTVMMmhoTlM4ek5EQXdPVGN3T1RZd09EazVNQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTXpnMkxUTXRZbWxuTG1wd1p3fDQyNjVkMzM5MjYwMmExZjYyMGU0NDk4ZTU2NjQ4MGZiYmE4MmY5YmNlM2FmYWM1MDljNWFlMmY2ZDc2ZjgzYTk,https://api.technopolis.bg/medias/Listing-grid-508476.jpg?context=bWFzdGVyfHJvb3R8MjA3Nzd8aW1hZ2UvanBlZ3xhR1ExTDJnek9TODBPVEk0T0RFeU56UXhORE13TWk5TWFYTjBhVzVuTFdkeWFXUmZOVEE0TkRjMkxtcHdad3w4ZjM4NTdjMGIxNTc2ZTk2NDgxMDZkZjFkYWE0MmI1NzBmMjQ1ZTU0YzY2ZTk0NTJmZWIwYzNhZjI4NDhiYWNi,https://www.technopolis.bg/bg/Printeri/Printer-EPSON-ECOTANK-L1270/p/504386
504070,6949710308669,"Elektronik Okuyucu Boox Palma 6.13 ""Siyah OPC1084R",13000,TL,Bilgisayarlar ve Çevre Birimleri,,https://api.technopolis.bg/medias/Product-gallery-504070.jpg?context=bWFzdGVyfHJvb3R8MTg3MXxpbWFnZS9qcGVnfGFHSXpMMmhtWmk4ek16Y3lNVGszT1RnNU5UZ3pPQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTURjd0xtcHdad3wyMTJiYjYzMGI4MGEzYWM3MTYyOWY0MGE4NGZjYzdkMmNjMzcxMjM4ODdjZmJiZmJhOThjMmM4NTg3Y2Q0YjMw,https://api.technopolis.bg/medias/Product-gallery-504070-1-big.jpg?context=bWFzdGVyfHJvb3R8MjM2OXxpbWFnZS9qcGVnfGFHSXlMMmd3TWk4ek16Y3lNVGs0TURJNE9UQTFOQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTURjd0xURXRZbWxuTG1wd1p3fGM5MjU1YTM5Mjc3YWQ4ZTNlMjQzMGU1ZTQ5MTAwZTBkZmE3MGNjOWQ1Y2JiN2RmNGU2MjljZTE1ODI1ZjViYzg,https://api.technopolis.bg/medias/Product-gallery-504070-2-big.jpg?context=bWFzdGVyfHJvb3R8MjQyMnxpbWFnZS9qcGVnfGFEZ3lMMmd3T1M4ek16Y3lNVGs0TURRNE5UWTJNaTlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTURjd0xUSXRZbWxuTG1wd1p3fDYzNjA5NjFmNTU4N2Y5NTJiMjE4MjE5YTVlMmNkOTM1N2ZjZjQ2ZjI2OGE1ODAwNWJiMTBlZTJiMTA2OThhMDM,https://api.technopolis.bg/medias/Product-gallery-504070-3-big.jpg?context=bWFzdGVyfHJvb3R8MjY2M3xpbWFnZS9qcGVnfGFEVXpMMmd4TUM4ek16Y3lNVGs0TURZNE1qSTNNQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTURjd0xUTXRZbWxuTG1wd1p3fGFhOTIxMmVkODY1MWU3YmQzNGYwNzliM2M3MGIxZTU1MWZjNzMzMzAyZmJhOTE4OTFjZTE0YjVhYTVlYWRiMjQ,https://api.technopolis.bg/medias/Product-gallery-504070-4-big.jpg?context=bWFzdGVyfHJvb3R8MjE4NXxpbWFnZS9qcGVnfGFEQm1MMmd4Tnk4ek16Y3lNVGs0TURnM09EZzNPQzlRY205a2RXTjBMV2RoYkd4bGNubGZOVEEwTURjd0xUUXRZbWxuTG1wd1p3fGE4MjBkOWQzZjQ5NjdlMDA2ZGI0MjA3MWFhNDJkZTY1ZDVmMWMyYjU1MTZlNGFhZWY0M2ZjZmMwM2VkYTM3MzA,https://www.technopolis.bg/bg/Elektronni-chetci/Elektronen-chetec-BOOX-PALMA-6-13--BLACK-OPC1084R/p/504070
