Product ID,Barkod (EAN Number),Product Name,Price,Currency,Category,Brand,Ana görsel,Image 1,Image 2,Image 3,Image 4,Image 5,Product URL
560365,4260074980615,POWER WALKER VI650SB,4000,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560365-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NTUwNjN8aW1hZ2UvanBlZ3xhRFV6TDJobU5DOHhOekF3TXpFMk9Ea3lNelkzT0M1cWNHY3w0OWNiM2FkZjM1NTExYjdjNjIyNzUzOTQzYjRiOGM1MmQ2MmQ2MzI1MmI0NmRhZmMxNDg1YmU3ZTFkYTdkMzky,https://api.technopolis.bg/medias/560365.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8OTM1NDl8aW1hZ2UvanBlZ3xhR1k0TDJnME9TOHhOekF3TXpFMk56azBNRFl6T0M1cWNHY3w5OGFlYThkYjg1NWJhNWNjNDkxYTFhODQ1NDVhMmRlOWYwZGIzYjhiNzExMGRiZmM3NzZiYjgzZWVkZTcxMzFl,https://api.technopolis.bg/medias/560365.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8NzgzMTZ8aW1hZ2UvanBlZ3xhRFEzTDJobU1TOHhOekF3TXpFMk9ESTJPRE14T0M1cWNHY3w1MGM1YjMxNTJhMTIyZDM0NTQ5Mjk4ZjFhYzg2NzE2ZTM3NzIwYjJhY2NkZjVlNzVhNTM2MTM1OWZmZDExZDVh,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VI650SB/p/560365
560368,4260074980677,POWER WALKER VI600STL,4600,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560368-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8Njk2NzF8aW1hZ2UvanBlZ3xhRGN6TDJnMk5pOHhOekF3TXpFM01UZzBNREF6TUM1cWNHY3w0NTZiNjY1NDM0MzQwNTk3OGVlODA3NDBmMGQwYjI3NDU3YjMwYjI2ZmNkZGE1NTQ0YmEzNzljOGFiZjlmMGI3,https://api.technopolis.bg/medias/560368.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8OTY0ODV8aW1hZ2UvanBlZ3xhREU1TDJoaU55OHhOekF3TXpFM01URXhPVEV6TkM1cWNHY3wzMDBkOTM4ZjQ4MTJjNjE3NjE2NTNhMTRjZjU2NzMzYjE4YTJhZWZkODM3ODFkNjJjZjJhYjUyMjAzMTIwOWZi,https://api.technopolis.bg/medias/560368.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8ODE4MTl8aW1hZ2UvanBlZ3xhR1l5TDJnNFlpOHhOekF3TXpFM01URTRORFkzTUM1cWNHY3w1N2EzNjg1ZDJkZDA1NDdhZDA3ZTM3NWY1ZjFjMzliNjJjZmMzY2NkMTI5YzgzM2EwNWFiZDM0OTg1MjU1NDk1,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VI600STL/p/560368
560370,4260074980714,POWER WALKER VI1500STL,8300,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560370-2-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MzIxMTAwfGltYWdlL2pwZWd8YURZeUwyaGhNQzh6TXpFeU5UUTFOamMzTXpFMU1DNXFjR2N8MGRjYjljYjUwYzI4YWRlNjYzOTM1ZDYxNDdlMmEzMDc0MGM1ZTc1ZmI1MjAyMjVjYzhlMjVmNTBhNWVhNzE3OA,https://api.technopolis.bg/medias/560370-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MzExMzg1fGltYWdlL2pwZWd8YURRd0wyZzFaUzh6TXpFeU5UUTFOalUzTmpVME1pNXFjR2N8YzIwMjMyZmRhYTUzMDZiM2JjNmNkNWEzNGQxZmI0YmRjNjliZTMxNjliMDgwZTZiNzAwYmE1M2Y2NDUxZTllZg,https://api.technopolis.bg/medias/560370.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MzMyODk0fGltYWdlL2pwZWd8YUdVNEwyZzROQzh6TXpFeU5UUTFOVGcxTlRZME5pNXFjR2N8MTU2MmM3MWNkMDM0OTljYzNkMTdlODAxMjUwYzc4ZDAxMjZiY2RkMWVkZWJiN2YxMTA3YWZhMjM5OTBkMWE2OQ,https://api.technopolis.bg/medias/560370.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8MjY1MzUxfGltYWdlL2pwZWd8YURObEwyaGhOeTh6TXpFeU5UUTFOVGt5TVRFNE1pNXFjR2N8MWMxYzhhMjljNmZlMjE5YjExYmE0NzljZjM1MzU1NjBmOWUyZjkxODEyMzhhMjNmMzE3YzQ1Mzc5ZWMyNzQwYw,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VI1500STL/p/560370
560371,4260074982732,POWER WALKER VI1000GXB,11200,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560371-2-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8Nzg0NTZ8aW1hZ2UvanBlZ3xhRGs1TDJoak1TOHhOekF3TXpFM05EQXpOVFE0Tmk1cWNHY3xhN2U1NmVmZDQzZTRjMTEyMDFlY2U5ODMwMjEzOGFkM2NkNDY5MzNlODM0NjQ2MGQzYjZhMmZjYTM3NDE2MjJm,https://api.technopolis.bg/medias/560371-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8OTk0OTh8aW1hZ2UvanBlZ3xhRGcwTDJnNU15OHhOekF3TXpFM016Z3pPRGczT0M1cWNHY3w4OTIwODBiODQ3ODEzNTkwZTQ1YTdiN2MxNzI2YzgyMGNlNWNjYTdjNDQyZGE1NWRkNmFiMjgwYWEyNWU4YmI2,https://api.technopolis.bg/medias/560371.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MTEzMzAzfGltYWdlL2pwZWd8YUdObUwyaGhNeTh4TnpBd016RTNNekV4TnprNE1pNXFjR2N8NmJjYmY2MWZhYmZmMWNkNjdiY2Y2NzAwYWYzMTM4ZDEyYjdmMTExYTFmYjdmZjllZTIzN2VlOWNhMjJjMGMyMA,https://api.technopolis.bg/medias/560371.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8OTExMzV8aW1hZ2UvanBlZ3xhRGM0TDJnM1lTOHhOekF3TXpFM016RTRNelV4T0M1cWNHY3xkNzkzOTVhNGMzZGY0OGFkMWVjN2Q5NGEwM2QzZGQ5NTlmNTdiZDY1ODg3YWRiNDIxZGRjODRhYmFiZmI5OTdi,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VI1000GXB/p/560371
560360,4260074975062,POWER WALKER VI 850 SE,4800,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560360.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NTE1Njl8aW1hZ2UvanBlZ3xhR0psTDJoak15OHhNVFExT1RNMk1USTNOVGt6TkM1cWNHY3wyYWMwYjFhZGYyYWNkZGIzOTY5N2YwODkxZTY5NTc5ZjYwZTVkMDQ1NmZiMzIxNTc4YjU2ODNkZDQ0YzVhMDdl,https://api.technopolis.bg/medias/560360.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8NDE2MjR8aW1hZ2UvanBlZ3xhRFk0TDJnMk9DOHhNVFExT1RNMk1UTTBNVFEzTUM1cWNHY3xjOTg4YzZiNDJmYzY4ZDRjMTk5ZjQyNGFjOWU0OTRiMjA1ZTM1MmUzZjJmNmU5OTI5YjIxZTM3ZDNkODc4YjRl,,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VI-850-SE/p/560360
560359,4260074975055,POWER WALKER VI 650 SE,3900,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560359.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NTE1Njl8aW1hZ2UvanBlZ3xhRGxtTDJnell5OHhNVFExT1RNMk1EVTFOVEF6T0M1cWNHY3xmNzlkMzY0ODcyNTM1YzMwOTczYjI0OGE1MGNlYzgwYWZhYjRiNjU5NjZkZTllOWQ3YTY1MjY3NTYxNGUyNDg4,https://api.technopolis.bg/medias/560359.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8NDE2MjR8aW1hZ2UvanBlZ3xhR013TDJnME1TOHhNVFExT1RNMk1EWXlNRFUzTkM1cWNHY3w1YjBiYzZhNTI5NGYxOTBlZGE1NGU4NGQxMjg3ODJmNjQxNTI4NTJjMzFkZTkxMjIxMzYwYmQyMjk4MTQ0MjJm,,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VI-650-SE/p/560359
560363,4260074975505,POWER WALKER VFD 800 APFC,6600,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560363-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NDUwNzZ8aW1hZ2UvanBlZ3xhR0V6TDJobFlpOHhNVFEzT0RZd09URXdNRGd6TUM1cWNHY3xhYTRmZDZmM2VkODc5NTEwM2ZmZDUyOGE2Mjk5MDg5NmViMGMxYmM0NmM4NzFkN2IxYTMxNmU1MWY5MjEzMDk3,https://api.technopolis.bg/medias/560363.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NjEzNDJ8aW1hZ2UvanBlZ3xhREptTDJnNU9TOHhNVFEzT0RZd09ETTNPVGt6TkM1cWNHY3w0ZTFhMWJiNDk3MmJhZTk3OTRlYzgyN2RkZDNhMTkxM2E2ZDExZWRkMDgxMjMyZmZmYWFkYzBjM2FkYzVjYWEy,https://api.technopolis.bg/medias/560363.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8NTA5OTZ8aW1hZ2UvanBlZ3xhR1kzTDJnNU1pOHhNVFEzT0RZd09EUTBOVFEzTUM1cWNHY3xmOWExNzk0Y2NiMDM2NTI0MmM4NDkxYWM4MDM1YWJhYzA2OGI5YmY5NWRlZjVlYzBlMjc0ZDZiMzE5ZTVmNmZk,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VFD-800-APFC/p/560363
560362,4260074975499,POWER WALKER VFD 600 APFC,5700,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/560362-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NDM5NzV8aW1hZ2UvanBlZ3xhRFUyTDJnNVpTOHhNVFEzT0RZd09ERTRNek15Tmk1cWNHY3wwZmZmZjRmZjY4ZjdjMDMyZjI0YWI4MzMyZTE5OTMxNDM1ZGVmOGFjNjU4NTY3NDNlYWMzYTZjN2IzMWEyMWRl,https://api.technopolis.bg/medias/560362.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NjQ5ODJ8aW1hZ2UvanBlZ3xhR0ZsTDJoak1pOHhNVFEzT0RZd056UTJNalF6TUM1cWNHY3w5ZmRiNzNmMGUyZmEwNjMzNjYxMzk5YmViNzcxYzE0MWU5ZDIzZjVlZmIyYzJlYWJjNzY3ZTZiNDk4ZjQ2ZWMx,https://api.technopolis.bg/medias/560362.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8NTQwMzN8aW1hZ2UvanBlZ3xhRGN4TDJoaFpTOHhNVFEzT0RZd056VXlOemsyTmk1cWNHY3xjZTkyZDJlOTk3MGVjOGQ3OTJlZDY1MmE0NmM3MjgwNTViZGFjZDhhOGUwMWI1ODU3OWJlZWRhZTUwYmU1MjMz,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-VFD-600-APFC/p/560362
503371,4260074980691,POWER WALKER BASIC VI1000STL UPS,6200,TL,Bilgisayar Aksesuarları,POWER,https://api.technopolis.bg/medias/503371-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MjQxMjgzfGltYWdlL2pwZWd8YUdNMEwyZzROaTh6TWprMU9ETTRNVGM0TlRFeE9DNXFjR2N8YzMxYjU5NDg5ZDQyYWUwOTIzYTE5ZDNlYmIzODM1OGIyMmUxZTE1MmY3ZjNiYmQ2ZGZhMjJkZjZkNmQ0MDIzYw,https://api.technopolis.bg/medias/503371.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MjY4MzE0fGltYWdlL2pwZWd8YURCbUwyZzVOeTh6TWprMU9ETTRNVEEyTkRJeU1pNXFjR2N8M2Q2ZDU0ZjEyODZiZTg4Y2NhY2NkNDA1ZGFmZWIyNmY2ZDg0OTEyOGEwYzQ5ODYxOWIzYTUwOGQ1NDdhOGMzZA,https://api.technopolis.bg/medias/503371.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8MjI1NjE1fGltYWdlL2pwZWd8YURFd0wyaGtZUzh6TWprMU9ETTRNVEV5T1RjMU9DNXFjR2N8YjNlMWMwNmUyMGIxMjJjNmY1MzdhY2YzNDhmMDUzZmIyN2RjZDcwZjhjMzkzN2NlY2VmNzY3OGE1YzBmOWE3Yg,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/POWER-WALKER-BASIC-VI1000STL-UPS/p/503371
560372,4260074973563,Power Walker AVR-1000 1000VA 600W Voltaj Regülatörü,3300,TL,Bilgisayar Aksesuarları,,https://api.technopolis.bg/medias/560372-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MTUxNTExfGltYWdlL2pwZWd8YURCa0wyZzVOQzh6TXpFeU5UUTFOelk1TURZMU5DNXFjR2N8NWE2ZWM4NWVlNDgxOGUyZTM3NDMzMTcyMjc0YTM1NTQ5MTM1NGExNmIwOWU1N2YwMWMxNjY0MTg3YTRkNTIwZQ,https://api.technopolis.bg/medias/560372.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MjM2MTIxfGltYWdlL2pwZWd8YURoaUwyZzVaQzh6TXpFeU5UUTFOamsyT1RjMU9DNXFjR2N8MTJjNWNmOGViZGJmNTlkNWYzYzg5OTAxYmRjN2QyOTExNWM0YzI1NzZkMDVhMDMyZTM3MmM1YzNhNDgyNWMxNA,https://api.technopolis.bg/medias/560372.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8MTk5ODE3fGltYWdlL2pwZWd8YUdFM0wyaGhNaTh6TXpFeU5UUTFOekF6TlRJNU5DNXFjR2N8ZTQxY2NkM2FkMzc3OWExNWFkZDUwNTNjNjYzZGY1YmI1MjJmOTQ4MzUzMGFjMzE3NTFlYTE4NWNmYmQ5ODIwMQ,,,,https://www.technopolis.bg/bg/UPS-ustrojstva/Regulator-na-naprezhenie--POWER-WALKER-AVR-1000-1000VA-600W/p/560372
503370,4260074976809,Power Walker AVR 2000 SIV voltaj regülatörü,4800,TL,Bilgisayar Aksesuarları,,https://api.technopolis.bg/medias/503370-2-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MzA4Mjc4fGltYWdlL2pwZWd8YUdaaEwyZzJPQzh6TWprMU9ETTRNRGcyTnpZeE5DNXFjR2N8MmM4NTVjNzYyZGQyNjIwNGZkM2UyYTM1ZmNhZTU5NWQ3YjBlMTBkNGU2MjgwNTkyYmYyNWM2MjA2YTg5MmExNQ,https://api.technopolis.bg/medias/503370-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NDUyNDkxfGltYWdlL2pwZWd8YURJeEwyZzJaUzh6TWprMU9ETTRNRFkzTVRBd05pNXFjR2N8OWJkM2UwMDM0NWU5MWExOGFhYjc5M2YzNjZkMGZiY2Q2NzUyZGNhMzUyMjQ3YTdlZTk3N2I0NmU4ODllZmQyNQ,https://api.technopolis.bg/medias/503370.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NDE5MDYwfGltYWdlL2pwZWd8YUdabEwyaG1aaTh6TWprMU9ETTNPVGsxTURFeE1DNXFjR2N8NWEyNzU3MDljYzhkMTNiZjhmNGYyMjIwOTcyMWZlYWUxOTY3MzBiYzc3MzUxZTlkMjE0NjkxN2I1ZTBhNWNkNQ,https://api.technopolis.bg/medias/503370.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8MzMzNjYzfGltYWdlL2pwZWd8YUdJekwyaG1NaTh6TWprMU9ETTRNREF4TlRZME5pNXFjR2N8MzJjMTViMjEyMWRlMjMyZjYzNDc2NzcyYmMwZmU0ZDM4MzgyY2UzYmIwMjRiZmQ4ZjM3NWFmMDgzZDEyOWRkYw,,,https://www.technopolis.bg/bg/UPS-ustrojstva/Regulator-na-naprezhenie--POWER-WALKER-AVR-2000-SIV/p/503370
502695,6932391931455,Oyun Tablosu Xtrike Me DK-05,6000,TL,Bilgisayar Aksesuarları,GAMING,https://api.technopolis.bg/medias/502695-2-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MTA5NTU0fGltYWdlL2pwZWd8YUdNeEwyaGpZaTh6TWpBMU56QTJPRGcwTnpFek5DNXFjR2N8YjRiNmNmNGUwZjI5ZWFkNmI1NTEyY2M1ODEwODdiNGNlYTNjMTIwMTdiNDljYmIwMzU5MGMzODZiMDNiYzgwNw,https://api.technopolis.bg/medias/502695-1-big.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MTE1ODg5fGltYWdlL2pwZWd8YURVeEwyZzRNUzh6TWpBMU56QTJPRFkxTURVeU5pNXFjR2N8M2FiYjQ4MmQzYzI0NTVmMDM4MGViOGJjMTFhYjQ0MGMxMDMwZjkyOTllMzZlOTBkYWMwOTg0YjRmNDYyNGZhYQ,https://api.technopolis.bg/medias/502695.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MTE0MTYwfGltYWdlL2pwZWd8YUdZM0wyaGhaQzh6TWpBMU56QTJOemt5T1RZek1DNXFjR2N8ZTg0YWFhOWI2OGRhOWY4NWZhMjRmN2Y4ZDA1ODhmNGQ3Mzg1MmE0MGVkOThjMjUyMDNhMDIyOWJhNzgwODliZQ,https://api.technopolis.bg/medias/502695.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8OTYwMzZ8aW1hZ2UvanBlZ3xhR0UxTDJneU9DOHpNakExTnpBMk56azVOVEUyTmk1cWNHY3w1YzExNzg2ODJhYWQ3YWJlYWYyOTE3MDUwN2EzOGY4NWZlMzY5NDdmNzZiZjRhNWU0MWY1ZjgyMTc5MzdmNmUx,,,https://www.technopolis.bg/bg/Ofis-byura/GAMING-MASA-XTRIKE-ME-DK-05/p/502695
591941,4712900107968,Optik Asus Zendrive U7M/EXT/USB2.,3600,TL,Bilgisayar Aksesuarları,Optik olarak,https://api.technopolis.bg/medias/591941.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8MzMwMDd8aW1hZ2UvanBlZ3xhR0ZtTDJobFppOHhNVFEzTURjNU56STBNak01T0M1cWNHY3xiZGE5NTNlMjExYmE2Mzc5NjA4OTQyMjU0MjZmMTA1MzViMmUxOGY2OGIyNmQ1OGVlNWM0NmU0YzU3NjkwYzY0,https://api.technopolis.bg/medias/591941.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8Mjc5MDF8aW1hZ2UvanBlZ3xhRFppTDJoallpOHhNVFEzTURjNU56TXdOemt6TkM1cWNHY3w0NjNkMzYwNmFiNDAzZjIxZWYzNGE2YmY2ZWRiYTlkMmI5YzA4MDU0OTEwNjQ1Zjk0NGNmNjNmY2Q0ODYwZjk4,,,,,https://www.technopolis.bg/bg/Optichni-ustrojstva/OPTIChNO-U-VO-ASUS-ZENDRIVE-U7M-EXT-USB2-/p/591941
591940,4716659385066,Optik ASUS SDRW-08D2S/EXT/USB2.0/,3100,TL,Bilgisayar Aksesuarları,Optik olarak,https://api.technopolis.bg/medias/591940.jpg-Product-zoom?context=bWFzdGVyfHJvb3R8NjMwNDR8aW1hZ2UvanBlZ3xhR1V6TDJneFlpOHhNamN5TmpNeU1UTXhOVGczTUM1cWNHY3xkMGU0M2MyYjgzMzQxOWRiZmMwNGM1NDVkNTY2OTMyN2Y2MjFjMTQ4MGNiZGQ5MjAzYTRlMWNiYmQ1MDg1Y2M4,https://api.technopolis.bg/medias/591940.jpg-Product-details-main?context=bWFzdGVyfHJvb3R8NTUzMTV8aW1hZ2UvanBlZ3xhRGs0TDJoa1lpOHhNamN5TmpNeU1UTTBPRFl6T0M1cWNHY3w2OTRhNTQ2OTQ1YWUxMDhiNWRkZTE1YWY1MWNiNjlhNWM0OGQzODQ4MzNjZGE2ZjNhNmUxY2U4NTI2ODA5ZDU5,,,,,https://www.technopolis.bg/bg/Optichni-ustrojstva/OPTIChNO-U-VO-ASUS-SDRW-08D2S-EXT-USB2-0-/p/591940
507779,3800052796343,Ofis Sandalyesi RFG Güzel Beyaz W Pembe,6800,TL,Bilgisayar Aksesuarları,Ofis,https://api.technopolis.bg/medias/Product-zoom-507779-3-big.jpg?context=bWFzdGVyfHJvb3R8MTM2MTIwfGltYWdlL2pwZWd8YURReUwyaGlOQzgwTnpZMU1USTVPRFV3T0Rnek1DOVFjbTlrZFdOMExYcHZiMjFmTlRBM056YzVMVE10WW1sbkxtcHdad3w0YjcyNjI3MGU3N2MyYjdjOWJlMzFmY2JlYTEzZWUzNzhjZjcwNGQ0ZmU3ZDM4MWZjZTRjMWE5MGIxZGJmNjMw,https://api.technopolis.bg/medias/Product-zoom-507779-2-big.jpg?context=bWFzdGVyfHJvb3R8MTAzMjQ1fGltYWdlL2pwZWd8YURnMUwyaGhaQzgwTnpZMU1USTVPRE14TWpJeU1pOVFjbTlrZFdOMExYcHZiMjFmTlRBM056YzVMVEl0WW1sbkxtcHdad3wzNjRmYWMyM2E0NjlkZmU0OGFiZWQyNDg1YTFiZmJmYjZjMDcwMjc5YWM5MWRiYzUwMWFmYzgxNTNmNTNkZWMy,https://api.technopolis.bg/medias/Product-zoom-507779-1-big.jpg?context=bWFzdGVyfHJvb3R8MTQxODcyfGltYWdlL2pwZWd8YUdJMEwyaGhOaTgwTnpZMU1USTVPREV4TlRZeE5DOVFjbTlrZFdOMExYcHZiMjFmTlRBM056YzVMVEV0WW1sbkxtcHdad3w2NTEzNTNlOTY5ZGRlM2M0YzNhNDlhMmEwZGM1YWJlOGI4YWQ3OWJjZTY1N2NjMTQ3YTQzNmFkNjU2MDI3MjM4,https://api.technopolis.bg/medias/Product-zoom-507779.jpg?context=bWFzdGVyfHJvb3R8MTQ1NDc3fGltYWdlL2pwZWd8YURsakwyZzBOQzgwTnpZMU1USTVOek01TkRjeE9DOVFjbTlrZFdOMExYcHZiMjFmTlRBM056YzVMbXB3Wnd8M2YwNWMyYzRlNTRkYzdjYjUxMWY1NmM0Nzk2YTc0ZmMyMWIzODcyZTg5YzE2YTFkOGRiZjkzOGRjYjViN2I4Mw,https://api.technopolis.bg/medias/Product-details-main-507779.jpg?context=bWFzdGVyfHJvb3R8MTMxNTQ2fGltYWdlL2pwZWd8YUdGa0wyZzBOeTgwTnpZMU1USTVOelEyTURJMU5DOVFjbTlrZFdOMExXUmxkR0ZwYkhNdGJXRnBibDgxTURjM056a3VhbkJufDczYjZmOTA4MDg5MmRjODk0N2YxNGUyMjc4NzE5NGFkNTUxNTQ2ZjIxZjJmMDgzYWVhODk2ZTAxMTQ3Y2QzNDc,,https://www.technopolis.bg/bg/Ofis-stolove/OFIS-STOL-RFG-PRETTY-WHITE-W-PINK/p/507779
507783,3800052796336,Ofis Sandalyesi RFG Güzel Beyaz W Gri,6800,TL,Bilgisayar Aksesuarları,Ofis,https://api.technopolis.bg/medias/Product-zoom-507783-2-big.jpg?context=bWFzdGVyfHJvb3R8OTU4NjV8aW1hZ2UvanBlZ3xhRGd4TDJnM1pTODBOelkxTVRNd016VTFOVEV3TWk5UWNtOWtkV04wTFhwdmIyMWZOVEEzTnpnekxUSXRZbWxuTG1wd1p3fDBhMzg5NzJiMzIxYWZkZmNiNTBkODliNzMyNGUyNWI4NGY3N2M2YWIyODIwMDgyMDRlMDcwMWVkYTZhNmZlMjA,https://api.technopolis.bg/medias/Product-zoom-507783-1-big.jpg?context=bWFzdGVyfHJvb3R8MTU2MjkxfGltYWdlL2pwZWd8YUdJd0wyZzNOeTgwTnpZMU1UTXdNek0xT0RRNU5DOVFjbTlrZFdOMExYcHZiMjFmTlRBM056Z3pMVEV0WW1sbkxtcHdad3wyNzI2MWQ2Mjc5NWUyMmY4YjE3MzA5MzMzYTI1ODM2NDJkZjZmZDkzYzFhMmIzZmRjNjc5ZDcwZjdhOWUwMDli,https://api.technopolis.bg/medias/Product-zoom-507783.jpg?context=bWFzdGVyfHJvb3R8MTUwMTYyfGltYWdlL2pwZWd8YUdVNEwyZ3hOeTgwTnpZMU1UTXdNall6TnpVNU9DOVFjbTlrZFdOMExYcHZiMjFmTlRBM056Z3pMbXB3Wnd8MTdiM2VlNzdkYjRmMDdjMDEyOWE4ZDI2NjYxZDFhYzA5YWJlMWZhMGExOTExMDViY2I5N2Y3OTE0YmZmODNlZg,https://api.technopolis.bg/medias/Product-details-main-507783.jpg?context=bWFzdGVyfHJvb3R8MTMxMjc5fGltYWdlL2pwZWd8YUdZNUwyZ3hZUzgwTnpZMU1UTXdNamN3TXpFek5DOVFjbTlrZFdOMExXUmxkR0ZwYkhNdGJXRnBibDgxTURjM09ETXVhbkJufDIzYzFkZTQ0OWJjOTVjZjZkY2E4NjJhY2M1ZTliOGNkNmY0MDliOTIzZGEwZTg2MWU1MDUxM2E4NDA4ZGFiOTA,,,https://www.technopolis.bg/bg/Ofis-stolove/OFIS-STOL-RFG-PRETTY-WHITE-W-GRAY/p/507783
